.央视频道,#genre#
Sinovision,https://tang.serv00.net/zb/99.php?id=1101&token=235b2292
TLC,https://tang.serv00.net/zb/99.php?id=1206&token=235b2292
FOX,https://tang.serv00.net/zb/99.php?id=1218&token=235b2292
FOX NOW,https://tang.serv00.net/zb/99.php?id=1506&token=235b2292
CNN USA,https://tang.serv00.net/zb/99.php?id=1102&token=235b2292
CNN,https://tang.serv00.net/zb/99.php?id=1507&token=235b2292
Msnbc,https://tang.serv00.net/zb/99.php?id=1541&token=235b2292
MSNBC,https://tang.serv00.net/zb/99.php?id=1104&token=235b2292
Newsmax2,https://tang.serv00.net/zb/99.php?id=156&token=235b2292
Yahoo Finance,https://tang.serv00.net/zb/99.php?id=2541&token=235b2292
ABC News,https://tang.serv00.net/zb/99.php?id=1508&token=235b2292
NBC,https://tang.serv00.net/zb/99.php?id=1217&token=235b2292
NBC,https://tang.serv00.net/zb/99.php?id=1509&token=235b2292
Fox Business,https://tang.serv00.net/zb/99.php?id=1511&token=235b2292
Fox Business,https://tang.serv00.net/zb/99.php?id=1108&token=235b2292
FOX Weather,https://tang.serv00.net/zb/99.php?id=2742&token=235b2292
E!,https://tang.serv00.net/zb/99.php?id=1222&token=235b2292
E,https://tang.serv00.net/zb/99.php?id=1536&token=235b2292
Hbo East,https://tang.serv00.net/zb/99.php?id=1513&token=235b2292
HBO Family,https://tang.serv00.net/zb/99.php?id=1113&token=235b2292
HBO Comedy,https://tang.serv00.net/zb/99.php?id=1109&token=235b2292
Hbo Family,https://tang.serv00.net/zb/99.php?id=1512&token=235b2292
HBO Signature,https://tang.serv00.net/zb/99.php?id=1112&token=235b2292
HBO 2 US,https://tang.serv00.net/zb/99.php?id=1111&token=235b2292
Hbo One,https://tang.serv00.net/zb/99.php?id=1514&token=235b2292
HBO 1 US,https://tang.serv00.net/zb/99.php?id=1110&token=235b2292
亞美卫视,https://tang.serv00.net/zb/99.php?id=8&token=235b2292
Tennis chan,https://tang.serv00.net/zb/99.php?id=1519&token=235b2292
law and crime,https://tang.serv00.net/zb/99.php?id=1540&token=235b2292
Goltv,https://tang.serv00.net/zb/99.php?id=1542&token=235b2292
TBS,https://tang.serv00.net/zb/99.php?id=1545&token=235b2292
MTV,https://tang.serv00.net/zb/99.php?id=1546&token=235b2292
FX,https://tang.serv00.net/zb/99.php?id=1551&token=235b2292
CNBC,https://tang.serv00.net/zb/99.php?id=1555&token=235b2292
CNBC,https://tang.serv00.net/zb/99.php?id=1106&token=235b2292
CW,https://tang.serv00.net/zb/99.php?id=1557&token=235b2292
CW,https://tang.serv00.net/zb/99.php?id=1220&token=235b2292
Animal,https://tang.serv00.net/zb/99.php?id=1558&token=235b2292
Animal Planet,https://tang.serv00.net/zb/99.php?id=1203&token=235b2292
Freeform,https://tang.serv00.net/zb/99.php?id=1560&token=235b2292
Investigation Discovery,https://tang.serv00.net/zb/99.php?id=1564&token=235b2292
Lifetime Movie Network,https://tang.serv00.net/zb/99.php?id=1565&token=235b2292
Showtime,https://tang.serv00.net/zb/99.php?id=1568&token=235b2292
StarZ,https://tang.serv00.net/zb/99.php?id=1569&token=235b2292
USA Network,https://tang.serv00.net/zb/99.php?id=1571&token=235b2292
Right Now,https://tang.serv00.net/zb/99.php?id=144&token=235b2292
30A TV,https://tang.serv00.net/zb/99.php?id=1052&token=235b2292
Atlanta,https://tang.serv00.net/zb/99.php?id=1055&token=235b2292
Panama City,https://tang.serv00.net/zb/99.php?id=1056&token=235b2292
Pawleys Island,https://tang.serv00.net/zb/99.php?id=1057&token=235b2292
HGTV,https://tang.serv00.net/zb/99.php?id=2311&token=235b2292
National Geographic,https://tang.serv00.net/zb/99.php?id=2312&token=235b2292
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=1521&token=235b2292
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=2313&token=235b2292
Cinemax,https://tang.serv00.net/zb/99.php?id=2314&token=235b2292
IFC,https://tang.serv00.net/zb/99.php?id=1362&token=235b2292
ESPN NEWS,https://tang.serv00.net/zb/99.php?id=1363&token=235b2292
CBS Sport,https://tang.serv00.net/zb/99.php?id=1364&token=235b2292
Fight Box,https://tang.serv00.net/zb/99.php?id=1365&token=235b2292
Outdoor,https://tang.serv00.net/zb/99.php?id=1368&token=235b2292
SEC Network,https://tang.serv00.net/zb/99.php?id=1369&token=235b2292
PBS Kids,https://tang.serv00.net/zb/99.php?id=1370&token=235b2292
WGN,https://tang.serv00.net/zb/99.php?id=1372&token=235b2292
FX,https://tang.serv00.net/zb/99.php?id=1373&token=235b2292
Fuse,https://tang.serv00.net/zb/99.php?id=1376&token=235b2292
FX Movie,https://tang.serv00.net/zb/99.php?id=1380&token=235b2292
Comet,https://tang.serv00.net/zb/99.php?id=1381&token=235b2292
5 Star Max,https://tang.serv00.net/zb/99.php?id=1174&token=235b2292
Action Max,https://tang.serv00.net/zb/99.php?id=1175&token=235b2292
MoreMax,https://tang.serv00.net/zb/99.php?id=1176&token=235b2292
Hallmark Movie,https://tang.serv00.net/zb/99.php?id=1179&token=235b2292
TCM,https://tang.serv00.net/zb/99.php?id=1180&token=235b2292
Starz in Black,https://tang.serv00.net/zb/99.php?id=1181&token=235b2292
ESPN 1,https://tang.serv00.net/zb/99.php?id=1182&token=235b2292
ESPN 2,https://tang.serv00.net/zb/99.php?id=1183&token=235b2292
ESPN 2,https://tang.serv00.net/zb/99.php?id=2789&token=235b2292
NBA,https://tang.serv00.net/zb/99.php?id=2792&token=235b2292
NBA TV US,https://tang.serv00.net/zb/99.php?id=1185&token=235b2292
Fox Sport 1,https://tang.serv00.net/zb/99.php?id=1186&token=235b2292
Fight network,https://tang.serv00.net/zb/99.php?id=1527&token=235b2292
Fox Sport 2,https://tang.serv00.net/zb/99.php?id=1187&token=235b2292
NFL Network,https://tang.serv00.net/zb/99.php?id=1189&token=235b2292
Food network 美,https://tang.serv00.net/zb/99.php?id=1526&token=235b2292
Cartoon Network US,https://tang.serv00.net/zb/99.php?id=1211&token=235b2292
USA Network,https://tang.serv00.net/zb/99.php?id=1230&token=235b2292
Diy network,https://tang.serv00.net/zb/99.php?id=1528&token=235b2292
Golf,https://tang.serv00.net/zb/99.php?id=1190&token=235b2292
WWE,https://tang.serv00.net/zb/99.php?id=1191&token=235b2292
UFC PASS,https://tang.serv00.net/zb/99.php?id=1192&token=235b2292
Bein Sports USA,https://tang.serv00.net/zb/99.php?id=1195&token=235b2292
ESPN U,https://tang.serv00.net/zb/99.php?id=1196&token=235b2292
Discovery Channel,https://tang.serv00.net/zb/99.php?id=1198&token=235b2292
National Geographic,https://tang.serv00.net/zb/99.php?id=1200&token=235b2292
History,https://tang.serv00.net/zb/99.php?id=1204&token=235b2292
SMITHSONIAN,https://tang.serv00.net/zb/99.php?id=1205&token=235b2292
Disney,https://tang.serv00.net/zb/99.php?id=1208&token=235b2292
Disney XD,https://tang.serv00.net/zb/99.php?id=1209&token=235b2292
Disney Junior,https://tang.serv00.net/zb/99.php?id=1210&token=235b2292
Nick Junior,https://tang.serv00.net/zb/99.php?id=1213&token=235b2292
Boomerang,https://tang.serv00.net/zb/99.php?id=1214&token=235b2292
Universal Kids,https://tang.serv00.net/zb/99.php?id=1215&token=235b2292
KCBS（原CBS）,https://tang.serv00.net/zb/99.php?id=1219&token=235b2292
LifeTime US,https://tang.serv00.net/zb/99.php?id=1226&token=235b2292
Arts and Entertainment,https://tang.serv00.net/zb/99.php?id=1227&token=235b2292
Hallmark,https://tang.serv00.net/zb/99.php?id=1535&token=235b2292
WE TV,https://tang.serv00.net/zb/99.php?id=1229&token=235b2292
VH-1,https://tang.serv00.net/zb/99.php?id=1233&token=235b2292
OWN US,https://tang.serv00.net/zb/99.php?id=1235&token=235b2292
GSN,https://tang.serv00.net/zb/99.php?id=1236&token=235b2292
TVG,https://tang.serv00.net/zb/99.php?id=1543&token=235b2292
Cooking Channel,https://tang.serv00.net/zb/99.php?id=1238&token=235b2292
Mlb net,https://tang.serv00.net/zb/99.php?id=1523&token=235b2292
FYI,https://tang.serv00.net/zb/99.php?id=1240&token=235b2292
BabyTV,https://tang.serv00.net/zb/99.php?id=1241&token=235b2292
TVB1,https://tang.serv00.net/zb/99.php?id=1242&token=235b2292
TVB DRAMA,https://tang.serv00.net/zb/99.php?id=1243&token=235b2292
ABC News,https://tang.serv00.net/zb/99.php?id=1516&token=235b2292
TVBJ1,https://tang.serv00.net/zb/99.php?id=1244&token=235b2292
TVBE,https://tang.serv00.net/zb/99.php?id=1245&token=235b2292
The Weather Nation,https://tang.serv00.net/zb/99.php?id=1105&token=235b2292
Cinemax,https://tang.serv00.net/zb/99.php?id=1518&token=235b2292
History,https://tang.serv00.net/zb/99.php?id=1530&token=235b2292
Bloomberg,https://tang.serv00.net/zb/99.php?id=1107&token=235b2292
Fox News,https://tang.serv00.net/zb/99.php?id=1510&token=235b2292
Travel chan,https://tang.serv00.net/zb/99.php?id=1515&token=235b2292
Discovery,https://tang.serv00.net/zb/99.php?id=1529&token=235b2292
ShowTime 1,https://tang.serv00.net/zb/99.php?id=1114&token=235b2292
NHL net,https://tang.serv00.net/zb/99.php?id=1534&token=235b2292
ShowTime 2,https://tang.serv00.net/zb/99.php?id=1115&token=235b2292
ShowCase US,https://tang.serv00.net/zb/99.php?id=1116&token=235b2292
Starz Comedy,https://tang.serv00.net/zb/99.php?id=1118&token=235b2292
HGTV,https://tang.serv00.net/zb/99.php?id=1538&token=235b2292
Starz Edge,https://tang.serv00.net/zb/99.php?id=1119&token=235b2292
Starz Kids Family,https://tang.serv00.net/zb/99.php?id=1120&token=235b2292
World Fishing net,https://tang.serv00.net/zb/99.php?id=1531&token=235b2292
Starz Encore,https://tang.serv00.net/zb/99.php?id=1121&token=235b2292
Starz Encore Westerns,https://tang.serv00.net/zb/99.php?id=1122&token=235b2292
Bravo,https://tang.serv00.net/zb/99.php?id=1525&token=235b2292
Babytv,https://tang.serv00.net/zb/99.php?id=1522&token=235b2292
Nat Geo,https://tang.serv00.net/zb/99.php?id=1520&token=235b2292
WFLD-DT Fox 32.1,https://tang.serv00.net/zb/99.php?id=2431&token=235b2292
CBS2-WBBM-TV,https://tang.serv00.net/zb/99.php?id=2822&token=235b2292
ken5,https://tang.serv00.net/zb/99.php?id=2429&token=235b2292
VH1,https://tang.serv00.net/zb/99.php?id=1532&token=235b2292
woai,https://tang.serv00.net/zb/99.php?id=2430&token=235b2292
TLC,https://tang.serv00.net/zb/99.php?id=1533&token=235b2292
TNT,https://tang.serv00.net/zb/99.php?id=1524&token=235b2292
ksat12,https://tang.serv00.net/zb/99.php?id=2428&token=235b2292
National Geographic,https://tang.serv00.net/zb/99.php?id=294&token=235b2292
Syfy,https://tang.serv00.net/zb/99.php?id=1537&token=235b2292

.加拿大,#genre#
The Weather Network,https://tang.serv00.net/zb/99.php?id=1251&token=235b2292
CP 24 Canada,https://tang.serv00.net/zb/99.php?id=1247&token=235b2292
CBC,https://tang.serv00.net/zb/99.php?id=1252&token=235b2292
CTV,https://tang.serv00.net/zb/99.php?id=1253&token=235b2292
CHCH,https://tang.serv00.net/zb/99.php?id=1256&token=235b2292
CTV 2,https://tang.serv00.net/zb/99.php?id=1257&token=235b2292
OMNI 1,https://tang.serv00.net/zb/99.php?id=1258&token=235b2292
OMNI 2,https://tang.serv00.net/zb/99.php?id=1259&token=235b2292
TVO,https://tang.serv00.net/zb/99.php?id=1260&token=235b2292
Discovery Canada,https://tang.serv00.net/zb/99.php?id=1261&token=235b2292
TLC Canada,https://tang.serv00.net/zb/99.php?id=1262&token=235b2292
Love Nature,https://tang.serv00.net/zb/99.php?id=1263&token=235b2292
Food Network Canada,https://tang.serv00.net/zb/99.php?id=1265&token=235b2292
Cooking Channel Canada,https://tang.serv00.net/zb/99.php?id=1266&token=235b2292
CTV Comedy,https://tang.serv00.net/zb/99.php?id=1267&token=235b2292
CTV Sci-Fi,https://tang.serv00.net/zb/99.php?id=1268&token=235b2292
Crave 1,https://tang.serv00.net/zb/99.php?id=1269&token=235b2292
Crave 2,https://tang.serv00.net/zb/99.php?id=1270&token=235b2292
Crave 3,https://tang.serv00.net/zb/99.php?id=1271&token=235b2292
TSN 1,https://tang.serv00.net/zb/99.php?id=1273&token=235b2292
TSN 2,https://tang.serv00.net/zb/99.php?id=1274&token=235b2292
TSN 3,https://tang.serv00.net/zb/99.php?id=1275&token=235b2292
TSN 4,https://tang.serv00.net/zb/99.php?id=1276&token=235b2292
TSN 5,https://tang.serv00.net/zb/99.php?id=1277&token=235b2292
SportNet ON,https://tang.serv00.net/zb/99.php?id=1278&token=235b2292
SportNet One,https://tang.serv00.net/zb/99.php?id=1279&token=235b2292
SportNet World,https://tang.serv00.net/zb/99.php?id=1280&token=235b2292
SportNet 360,https://tang.serv00.net/zb/99.php?id=1281&token=235b2292
NBA CA,https://tang.serv00.net/zb/99.php?id=1282&token=235b2292
TreeHouse,https://tang.serv00.net/zb/99.php?id=1283&token=235b2292
Teletoon,https://tang.serv00.net/zb/99.php?id=1284&token=235b2292
YTV,https://tang.serv00.net/zb/99.php?id=1285&token=235b2292
新時代東部,https://tang.serv00.net/zb/99.php?id=1286&token=235b2292
新時代2,https://tang.serv00.net/zb/99.php?id=1288&token=235b2292
城市電視,https://tang.serv00.net/zb/99.php?id=1289&token=235b2292
Sportsnet P,https://tang.serv00.net/zb/99.php?id=3074&token=235b2292
Global,https://tang.serv00.net/zb/99.php?id=1254&token=235b2292
City,https://tang.serv00.net/zb/99.php?id=1255&token=235b2292
HGTV Canada,https://tang.serv00.net/zb/99.php?id=1264&token=235b2292
Business Network News,https://tang.serv00.net/zb/99.php?id=1250&token=235b2292
CTV News,https://tang.serv00.net/zb/99.php?id=1249&token=235b2292
CBC News,https://tang.serv00.net/zb/99.php?id=1248&token=235b2292
Crave 4,https://tang.serv00.net/zb/99.php?id=1272&token=235b2292

.英国频道,#genre#
GB News,https://tang.serv00.net/zb/99.php?id=77&token=235b2292
bt espn hd,https://tang.serv00.net/zb/99.php?id=2790&token=235b2292
TalkTV,https://tang.serv00.net/zb/99.php?id=309&token=235b2292
BBC one,https://tang.serv00.net/zb/99.php?id=1382&token=235b2292
BBC four cbeebies,https://tang.serv00.net/zb/99.php?id=1383&token=235b2292
BBC three cbbc,https://tang.serv00.net/zb/99.php?id=1384&token=235b2292
BBC two,https://tang.serv00.net/zb/99.php?id=1385&token=235b2292
True entertainment,https://tang.serv00.net/zb/99.php?id=1386&token=235b2292
Discovery turbo,https://tang.serv00.net/zb/99.php?id=1387&token=235b2292
sky_docu_hd,https://tang.serv00.net/zb/99.php?id=1388&token=235b2292
E ent,https://tang.serv00.net/zb/99.php?id=1392&token=235b2292
BBC red button,https://tang.serv00.net/zb/99.php?id=1393&token=235b2292
E4,https://tang.serv00.net/zb/99.php?id=1397&token=235b2292
Alibi,https://tang.serv00.net/zb/99.php?id=1398&token=235b2292
5 star,https://tang.serv00.net/zb/99.php?id=1400&token=235b2292
Itv 1,https://tang.serv00.net/zb/99.php?id=1401&token=235b2292
Itv 2,https://tang.serv00.net/zb/99.php?id=1402&token=235b2292
Itv 3,https://tang.serv00.net/zb/99.php?id=1403&token=235b2292
Itv 4,https://tang.serv00.net/zb/99.php?id=1404&token=235b2292
discovery channel,https://tang.serv00.net/zb/99.php?id=1406&token=235b2292
Comedy Central,https://tang.serv00.net/zb/99.php?id=1408&token=235b2292
Rte1,https://tang.serv00.net/zb/99.php?id=1409&token=235b2292
Rte2,https://tang.serv00.net/zb/99.php?id=1410&token=235b2292
Premiersp,https://tang.serv00.net/zb/99.php?id=1411&token=235b2292
Freesports,https://tang.serv00.net/zb/99.php?id=1412&token=235b2292
History,https://tang.serv00.net/zb/99.php?id=1413&token=235b2292
CNBC,https://tang.serv00.net/zb/99.php?id=1414&token=235b2292
Aljazeera,https://tang.serv00.net/zb/99.php?id=1415&token=235b2292
Tv3 virgin,https://tang.serv00.net/zb/99.php?id=1416&token=235b2292
Home,https://tang.serv00.net/zb/99.php?id=1417&token=235b2292
Dave,https://tang.serv00.net/zb/99.php?id=1418&token=235b2292
Film 4,https://tang.serv00.net/zb/99.php?id=1419&token=235b2292
More 4,https://tang.serv00.net/zb/99.php?id=1420&token=235b2292
Food Network 英,https://tang.serv00.net/zb/99.php?id=1421&token=235b2292
Gold,https://tang.serv00.net/zb/99.php?id=1422&token=235b2292
Syfy,https://tang.serv00.net/zb/99.php?id=1423&token=235b2292
discovery science,https://tang.serv00.net/zb/99.php?id=1424&token=235b2292
Discovery investigation,https://tang.serv00.net/zb/99.php?id=1426&token=235b2292
Tg4,https://tang.serv00.net/zb/99.php?id=1427&token=235b2292
Real live,https://tang.serv00.net/zb/99.php?id=1428&token=235b2292
Cartoonito,https://tang.serv00.net/zb/99.php?id=1429&token=235b2292
Watch,https://tang.serv00.net/zb/99.php?id=1430&token=235b2292
Challenge,https://tang.serv00.net/zb/99.php?id=1431&token=235b2292
Pick,https://tang.serv00.net/zb/99.php?id=1433&token=235b2292
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=1434&token=235b2292
Nick jr,https://tang.serv00.net/zb/99.php?id=1435&token=235b2292
Quest,https://tang.serv00.net/zb/99.php?id=1436&token=235b2292
Sky News,https://tang.serv00.net/zb/99.php?id=169&token=235b2292
BBC News,https://tang.serv00.net/zb/99.php?id=164&token=235b2292
BT Sport 2,https://tang.serv00.net/zb/99.php?id=166&token=235b2292
BT Sport 3,https://tang.serv00.net/zb/99.php?id=167&token=235b2292
BT Sport 1,https://tang.serv00.net/zb/99.php?id=165&token=235b2292
Sky Sports 1,https://tang.serv00.net/zb/99.php?id=172&token=235b2292
Sky Sport 2,https://tang.serv00.net/zb/99.php?id=171&token=235b2292
Sky Sports F1,https://tang.serv00.net/zb/99.php?id=182&token=235b2292
Sky Sport 3,https://tang.serv00.net/zb/99.php?id=183&token=235b2292
Sky Sport 4,https://tang.serv00.net/zb/99.php?id=417&token=235b2292
Sky Sport 5,https://tang.serv00.net/zb/99.php?id=418&token=235b2292
sky sports racing hd,https://tang.serv00.net/zb/99.php?id=2778&token=235b2292
sky news hd,https://tang.serv00.net/zb/99.php?id=2779&token=235b2292
sky sports mix,https://tang.serv00.net/zb/99.php?id=2780&token=235b2292
sky sports arena,https://tang.serv00.net/zb/99.php?id=2781&token=235b2292
sky sports football,https://tang.serv00.net/zb/99.php?id=2782&token=235b2292
sky sports premier league,https://tang.serv00.net/zb/99.php?id=2783&token=235b2292
sky sports the open,https://tang.serv00.net/zb/99.php?id=2784&token=235b2292
sky sports action,https://tang.serv00.net/zb/99.php?id=2785&token=235b2292
sky sports cricket,https://tang.serv00.net/zb/99.php?id=2786&token=235b2292
sky sports main event,https://tang.serv00.net/zb/99.php?id=2787&token=235b2292

.法国频道,#genre#
FRANCE 24,https://tang.serv00.net/zb/99.php?id=1042&token=235b2292
Franceinfo,https://tang.serv00.net/zb/99.php?id=376&token=235b2292
Euronews français,https://tang.serv00.net/zb/99.php?id=1017&token=235b2292
Bein Sport 4 Max,https://tang.serv00.net/zb/99.php?id=1405&token=235b2292
Bein Sport 5 Max,https://tang.serv00.net/zb/99.php?id=1450&token=235b2292
Bein Sport 1,https://tang.serv00.net/zb/99.php?id=1085&token=235b2292
Bein Sport 2,https://tang.serv00.net/zb/99.php?id=2366&token=235b2292
Bein Sport 3,https://tang.serv00.net/zb/99.php?id=2230&token=235b2292
Boomerang,https://tang.serv00.net/zb/99.php?id=2228&token=235b2292
CANAL Sport,https://tang.serv00.net/zb/99.php?id=2234&token=235b2292
Cine Class,https://tang.serv00.net/zb/99.php?id=2229&token=235b2292
Cine Permier,https://tang.serv00.net/zb/99.php?id=2237&token=235b2292
Discovery,https://tang.serv00.net/zb/99.php?id=2327&token=235b2292
Discovery Science,https://tang.serv00.net/zb/99.php?id=2330&token=235b2292
Paramount,https://tang.serv00.net/zb/99.php?id=2233&token=235b2292
Paris premiere,https://tang.serv00.net/zb/99.php?id=2235&token=235b2292
TF1 HD,https://tang.serv00.net/zb/99.php?id=2236&token=235b2292
Toute Lhistoire,https://tang.serv00.net/zb/99.php?id=2238&token=235b2292

.新馬频道,#genre#
CNA 24,https://tang.serv00.net/zb/99.php?id=15&token=235b2292
AEC,https://tang.serv00.net/zb/99.php?id=433&token=235b2292
AEC,https://tang.serv00.net/zb/99.php?id=2745&token=235b2292
TV2,https://tang.serv00.net/zb/99.php?id=436&token=235b2292
TV3,https://tang.serv00.net/zb/99.php?id=437&token=235b2292
TV8,https://tang.serv00.net/zb/99.php?id=442&token=235b2292
Arena,https://tang.serv00.net/zb/99.php?id=1172&token=235b2292
小太陽,https://tang.serv00.net/zb/99.php?id=443&token=235b2292
Channel8,https://tang.serv00.net/zb/99.php?id=142&token=235b2292
天映頻道,https://tang.serv00.net/zb/99.php?id=441&token=235b2292
KIX,https://tang.serv00.net/zb/99.php?id=430&token=235b2292
全佳,https://tang.serv00.net/zb/99.php?id=427&token=235b2292
歡喜,https://tang.serv00.net/zb/99.php?id=432&token=235b2292
TVN,https://tang.serv00.net/zb/99.php?id=1170&token=235b2292
CRICKET,https://tang.serv00.net/zb/99.php?id=1173&token=235b2292
華麗,https://tang.serv00.net/zb/99.php?id=429&token=235b2292
Astro AWANI,https://tang.serv00.net/zb/99.php?id=2741&token=235b2292
Astro Awani,https://tang.serv00.net/zb/99.php?id=440&token=235b2292
Suria,https://tang.serv00.net/zb/99.php?id=434&token=235b2292
TV9,https://tang.serv00.net/zb/99.php?id=438&token=235b2292
NTV7,https://tang.serv00.net/zb/99.php?id=439&token=235b2292
AOD,https://tang.serv00.net/zb/99.php?id=428&token=235b2292
TV1,https://tang.serv00.net/zb/99.php?id=435&token=235b2292
Astro Sp1,https://tang.serv00.net/zb/99.php?id=444&token=235b2292
ASSP1_HD,https://tang.serv00.net/zb/99.php?id=1070&token=235b2292
Astro Sp2,https://tang.serv00.net/zb/99.php?id=445&token=235b2292
ASSP2_HD,https://tang.serv00.net/zb/99.php?id=1071&token=235b2292
Astro Sp3,https://tang.serv00.net/zb/99.php?id=446&token=235b2292
ASSP3_HD,https://tang.serv00.net/zb/99.php?id=1072&token=235b2292
Astro Sp4,https://tang.serv00.net/zb/99.php?id=447&token=235b2292
Astro Sp5,https://tang.serv00.net/zb/99.php?id=2432&token=235b2292
BOO,https://tang.serv00.net/zb/99.php?id=1437&token=235b2292
CCM,https://tang.serv00.net/zb/99.php?id=1438&token=235b2292
KIX,https://tang.serv00.net/zb/99.php?id=1446&token=235b2292
PRIMA,https://tang.serv00.net/zb/99.php?id=1448&token=235b2292
sony_one,https://tang.serv00.net/zb/99.php?id=1451&token=235b2292
TV8,https://tang.serv00.net/zb/99.php?id=1455&token=235b2292
Channel5,https://tang.serv00.net/zb/99.php?id=141&token=235b2292
AFN,https://tang.serv00.net/zb/99.php?id=195&token=235b2292
Channel U,https://tang.serv00.net/zb/99.php?id=1077&token=235b2292
Vasantham,https://tang.serv00.net/zb/99.php?id=1078&token=235b2292
TVB星河,https://tang.serv00.net/zb/99.php?id=1079&token=235b2292
TVB經典,https://tang.serv00.net/zb/99.php?id=1083&token=235b2292
Suria,https://tang.serv00.net/zb/99.php?id=1076&token=235b2292
OKEY,https://tang.serv00.net/zb/99.php?id=1075&token=235b2292
AXN,https://tang.serv00.net/zb/99.php?id=1044&token=235b2292
BNC,https://tang.serv00.net/zb/99.php?id=1045&token=235b2292



.泰国频道,#genre#
Channel 3,https://tang.serv00.net/zb/99.php?id=2315&token=235b2292
Channel 5,https://tang.serv00.net/zb/99.php?id=2316&token=235b2292
Channel 7,https://tang.serv00.net/zb/99.php?id=2317&token=235b2292
MCOT HD,https://tang.serv00.net/zb/99.php?id=2318&token=235b2292
Channel 8,https://tang.serv00.net/zb/99.php?id=1140&token=235b2292
Gmm one,https://tang.serv00.net/zb/99.php?id=2322&token=235b2292
Mono,https://tang.serv00.net/zb/99.php?id=2323&token=235b2292
Thairath,https://tang.serv00.net/zb/99.php?id=2324&token=235b2292
TPBS,https://tang.serv00.net/zb/99.php?id=2325&token=235b2292
Workpoint,https://tang.serv00.net/zb/99.php?id=2326&token=235b2292
Nation,https://tang.serv00.net/zb/99.php?id=2328&token=235b2292
Tnn24,https://tang.serv00.net/zb/99.php?id=2329&token=235b2292
New18,https://tang.serv00.net/zb/99.php?id=2331&token=235b2292
Amarin,https://tang.serv00.net/zb/99.php?id=2320&token=235b2292
PPTV,https://tang.serv00.net/zb/99.php?id=2240&token=235b2292
PPTV,https://tang.serv00.net/zb/99.php?id=2319&token=235b2292
Esan TV,https://tang.serv00.net/zb/99.php?id=2243&token=235b2292
Nation TV,https://tang.serv00.net/zb/99.php?id=2245&token=235b2292
M Channel,https://tang.serv00.net/zb/99.php?id=2246&token=235b2292
JKN,https://tang.serv00.net/zb/99.php?id=2247&token=235b2292
Thai PBS,https://tang.serv00.net/zb/99.php?id=1047&token=235b2292
NEWS1,https://tang.serv00.net/zb/99.php?id=1608&token=235b2292
Thailand ch3,https://tang.serv00.net/zb/99.php?id=1839&token=235b2292

印尼頻道,#genre#
CNN Indonesia,https://tang.serv00.net/zb/99.php?id=1145&token=235b2292
Metro TV,https://tang.serv00.net/zb/99.php?id=2577&token=235b2292
tvOne,https://tang.serv00.net/zb/99.php?id=2734&token=235b2292
SCTV,https://tang.serv00.net/zb/99.php?id=2553&token=235b2292
Rajawali TV,https://tang.serv00.net/zb/99.php?id=2942&token=235b2292
NET TV,https://tang.serv00.net/zb/99.php?id=2943&token=235b2292
JTV,https://tang.serv00.net/zb/99.php?id=2944&token=235b2292
Bali TV,https://tang.serv00.net/zb/99.php?id=2945&token=235b2292
Dunia Lain,https://tang.serv00.net/zb/99.php?id=2946&token=235b2292
Trans TV,https://tang.serv00.net/zb/99.php?id=2947&token=235b2292
Trans 7,https://tang.serv00.net/zb/99.php?id=2948&token=235b2292
SCTV HD,https://tang.serv00.net/zb/99.php?id=2949&token=235b2292
Indosiar,https://tang.serv00.net/zb/99.php?id=2950&token=235b2292
Hope Channel,https://tang.serv00.net/zb/99.php?id=2951&token=235b2292
Antara TV,https://tang.serv00.net/zb/99.php?id=2952&token=235b2292
TV ONE,https://tang.serv00.net/zb/99.php?id=2953&token=235b2292
Kompas TV,https://tang.serv00.net/zb/99.php?id=2954&token=235b2292
TVRI,https://tang.serv00.net/zb/99.php?id=2955&token=235b2292
CNN Indonesia,https://tang.serv00.net/zb/99.php?id=2956&token=235b2292
Metro TV,https://tang.serv00.net/zb/99.php?id=2957&token=235b2292
Aljazeera EN,https://tang.serv00.net/zb/99.php?id=2958&token=235b2292
Berita Satu News,https://tang.serv00.net/zb/99.php?id=2959&token=235b2292
DW TV Asia,https://tang.serv00.net/zb/99.php?id=2960&token=235b2292
France 24,https://tang.serv00.net/zb/99.php?id=2961&token=235b2292
BBC World News HD,https://tang.serv00.net/zb/99.php?id=2962&token=235b2292
Channel News Asia,https://tang.serv00.net/zb/99.php?id=2963&token=235b2292
CNN Int,https://tang.serv00.net/zb/99.php?id=2964&token=235b2292
CNBC Indonesia,https://tang.serv00.net/zb/99.php?id=2965&token=235b2292
Metro TV HD,https://tang.serv00.net/zb/99.php?id=2966&token=235b2292
CGTN News,https://tang.serv00.net/zb/99.php?id=2967&token=235b2292
Thrill,https://tang.serv00.net/zb/99.php?id=2968&token=235b2292
Celestial Movies,https://tang.serv00.net/zb/99.php?id=2969&token=235b2292
KIX HD,https://tang.serv00.net/zb/99.php?id=2970&token=235b2292
AXN,https://tang.serv00.net/zb/99.php?id=2971&token=235b2292
HITS,https://tang.serv00.net/zb/99.php?id=2972&token=235b2292
Paramount Network,https://tang.serv00.net/zb/99.php?id=2973&token=235b2292
Hits Movies HD,https://tang.serv00.net/zb/99.php?id=2974&token=235b2292
